1024 215279
1 647 926
1 245 620
1 343 638
0 288 440
0 609 695
0 222 802
1 497 889
1 210 870
1 74 866
0 195 281
0 102 253
1 8 473
0 130 188
1 304 747
0 435 886
1 95 200
0 328 429
0 84 363
1 810 996
1 742 1017
1 520 694
1 183 976
1 309 832
0 50 903
1 324 423
0 600 932
0 163 644
0 691 805
1 455 611
0 414 806
1 331 585
1 171 856
0 756 997
0 218 533
1 730 947
0 496 561
1 393 938
1 324 858
1 69 991
0 15 754
1 199 561
1 220 510
1 410 952
1 210 671
1 578 820
1 145 751
1 617 681
0 186 959
1 58 810
1 908 1016
0 704 795
0 255 437
1 198 679
1 289 1019
0 59 560
0 46 109
1 490 882
0 90 916
1 132 820
0 660 725
1 704 753
1 16 661
1 104 693
1 380 548
0 166 929
1 545 774
0 391 797
0 722 957
1 239 319
0 17 642
1 814 947
1 177 183
0 237 945
1 28 557
1 9 960
1 103 247
0 75 254
1 826 996
1 818 849
0 282 394
0 903 993
1 534 878
1 363 832
1 309 800
0 187 780
0 145 558
1 109 981
1 412 588
0 446 994
1 578 902
0 475 648
0 698 864
0 152 851
1 308 588
0 692 911
0 439 1023
1 669 754
1 587 1022
0 341 354
0 364 515
1 355 774
0 551 651
1 328 645
1 275 374
1 539 864
1 40 1015
1 374 569
1 893 991
0 3 829
1 165 958
0 448 539
1 805 904
1 1 709
0 655 970
0 84 670
1 745 880
1 51 367
0 1 323
0 178 548
1 489 540
0 67 767
0 505 875
1 255 907
1 565 798
0 672 915
0 461 890
0 121 460
1 138 765
0 302 838
0 678 818
1 529 539
0 360 670
1 417 879
0 71 628
0 110 482
1 7 496
0 150 636
0 170 943
0 343 616
0 380 866
1 566 578
1 213 236
1 0 672
1 224 518
1 5 570
0 97 192
0 265 863
0 25 471
0 419 1017
1 371 782
0 122 188
0 722 895
1 129 578
1 596 759
0 194 1022
1 145 834
0 146 276
1 538 615
1 344 516
1 95 951
0 146 584
0 61 475
1 456 602
1 68 394
0 82 813
0 245 489
0 291 726
1 161 759
1 463 947
0 574 904
0 15 321
0 262 936
1 203 336
0 500 790
1 228 377
0 165 173
0 202 572
1 49 547
0 35 397
0 111 442
0 418 1012
0 393 709
0 649 712
1 11 986
1 373 525
1 29 546
0 603 873
0 114 662
1 936 965
0 268 460
0 210 698
1 490 971
1 41 872
1 173 306
1 240 936
1 341 354
0 523 614
1 486 920
0 32 773
0 256 443
0 211 641
1 645 853
1 855 867
1 252 559
1 370 646
1 115 271
1 44 45
1 949 1022
0 91 102
1 1 98
1 256 443
0 540 844
0 228 847
1 353 428
0 350 871
1 34 239
0 845 958
0 281 545
0 636 927
0 108 213
0 232 482
0 494 717
1 5 463
1 7 238
1 647 959
1 433 896
0 114 1018
1 92 661
0 194 451
1 69 863
0 4 60
0 536 665
1 490 514
1 458 983
1 68 592
1 79 563
1 778 860
0 10 926
0 194 546
1 803 914
1 244 248
1 522 988
0 121 743
1 65 705
0 232 892
0 125 977
0 507 540
0 417 591
0 543 710
1 4 403
1 425 1011
0 473 534
0 470 702
1 38 896
1 37 167
1 623 951
0 116 508
0 100 908
0 110 253
0 95 414
0 48 840
0 854 1019
1 965 982
1 551 745
1 216 285
0 361 933
0 275 604
0 134 476
0 289 831
0 156 573
0 529 662
0 806 1001
0 38 533
0 42 648
0 306 759
0 294 801
1 656 717
0 389 756
1 284 508
0 334 952
1 52 317
1 103 828
1 779 950
0 235 855
1 559 561
0 477 690
1 200 552
0 310 799
0 314 670
1 108 954
1 876 955
0 82 886
0 117 883
1 428 596
0 30 594
1 795 930
1 193 396
1 514 798
1 462 925
0 731 791
1 383 595
0 326 967
0 371 602
0 118 460
1 732 869
1 404 566
1 231 535
1 381 866
1 29 120
1 293 618
0 201 217
1 692 1015
1 611 1023
1 241 272
1 955 1009
0 106 332
1 769 941
0 597 767
1 276 890
1 266 967
1 539 825
0 147 592
0 23 791
1 933 958
0 572 961
1 441 848
0 409 1007
1 493 862
1 590 870
1 437 991
0 181 590
0 140 1013
0 14 220
0 149 575
0 332 1002
1 158 522
0 53 524
1 120 620
0 138 765
0 151 760
0 870 880
0 279 889
0 533 907
1 366 603
1 630 805
1 24 498
1 307 468
0 69 408
1 82 473
1 261 967
0 95 555
1 800 825
1 263 491
0 230 846
1 432 784
0 781 915
0 43 797
1 197 794
0 315 661
0 902 915
1 445 575
1 103 963
1 943 1016
1 394 822
0 167 592
1 208 919
0 709 764
1 262 327
1 397 827
1 745 909
1 372 424
1 662 684
0 430 716
1 437 923
0 41 833
1 166 1020
1 120 553
1 323 575
1 86 451
0 118 1008
1 373 577
1 124 710
0 222 502
0 489 711
1 628 928
1 245 385
1 640 942
0 33 99
0 393 788
1 176 596
0 709 918
1 214 496
1 447 739
0 44 806
0 552 928
1 203 748
1 48 396
1 187 895
1 238 321
1 57 463
0 334 340
1 473 881
0 362 1010
1 361 904
1 353 407
0 175 506
1 359 434
0 181 1002
1 166 777
0 329 383
0 692 735
0 810 873
1 63 1021
1 247 854
1 445 487
0 319 529
0 369 597
0 619 804
1 81 790
1 264 791
0 199 438
1 282 692
1 509 788
0 391 408
0 571 662
1 667 918
1 152 346
1 503 898
0 48 993
1 739 959
1 131 227
0 260 755
0 309 744
1 390 601
0 207 772
0 366 603
0 616 764
0 768 891
1 83 926
0 97 482
1 617 854
1 48 753
1 583 732
1 442 520
1 198 314
1 416 721
1 63 81
0 580 688
1 249 341
1 236 404
1 823 1007
1 44 342
0 684 698
1 190 751
0 328 458
0 572 915
1 295 985
1 4 461
0 391 413
0 177 1016
1 459 713
1 334 881
1 53 524
0 100 298
1 553 984
0 51 641
1 250 402
1 51 641
1 83 611
1 543 602
1 232 824
1 20 745
1 496 561
0 235 792
1 26 381
0 823 966
1 363 957
1 801 909
0 290 357
0 251 527
1 267 500
0 668 988
1 259 488
0 101 119
1 467 966
0 177 1014
0 112 283
1 337 430
1 70 697
1 644 996
1 578 759
1 641 776
0 57 718
0 230 891
1 289 997
0 145 588
1 489 986
1 44 162
1 539 645
0 79 220
0 15 851
1 115 550
1 418 518
1 314 719
0 365 927
1 604 669
0 83 655
1 595 668
1 11 384
1 231 772
1 662 775
0 180 323
0 135 767
0 5 412
1 181 646
1 249 465
1 155 492
1 530 759
1 115 389
1 160 867
1 702 728
1 597 750
0 805 854
0 63 871
0 322 653
1 438 439
0 570 930
0 632 705
1 939 1015
0 2 422
1 290 822
1 575 643
0 279 736
1 260 910
0 135 539
0 381 710
1 154 803
1 136 568
1 572 961
0 78 539
0 443 496
0 506 967
0 0 844
0 50 398
1 247 1015
1 69 212
1 680 1005
0 17 927
0 211 365
1 638 941
0 379 521
0 117 399
0 210 256
0 33 48
1 247 424
0 23 261
0 465 832
0 516 668
0 73 905
0 569 818
0 27 320
0 117 200
1 12 245
1 190 282
0 775 899
0 311 383
1 114 647
1 506 967
0 47 232
1 671 798
1 28 171
0 519 611
1 286 486
1 20 438
1 109 715
0 429 990
1 254 995
1 176 184
0 66 198
1 493 773
0 739 785
0 8 725
0 375 392
0 429 784
1 1015 1017
1 60 928
1 259 722
0 858 986
0 248 347
0 380 1020
0 637 687
0 209 965
0 689 852
0 131 932
1 831 885
1 513 573
1 404 972
1 101 731
1 511 724
1 332 806
0 26 347
0 31 812
1 483 678
1 53 903
1 205 342
1 239 987
1 232 965
1 232 342
0 551 745
1 564 865
0 61 984
0 232 771
0 505 526
0 209 498
1 174 989
1 474 715
1 159 618
0 655 663
0 611 637
1 715 912
1 22 840
0 619 628
1 101 880
0 286 464
0 284 541
1 370 879
1 169 207
0 245 317
1 771 886
1 160 493
1 593 1021
0 307 564
0 12 934
1 419 912
1 741 957
1 83 677
1 207 818
1 205 964
1 522 1008
0 24 824
0 74 550
1 119 188
0 493 692
0 35 656
1 313 720
1 337 745
1 34 466
1 71 966
0 519 655
0 69 134
0 48 429
1 82 111
1 29 67
0 364 1023
1 678 929
0 600 894
1 540 966
0 380 573
0 441 923
0 73 329
1 478 637
0 926 994
1 126 227
0 697 761
0 492 932
1 635 746
1 163 867
1 220 682
1 50 491
1 335 468
0 765 956
0 337 691
1 108 581
1 338 1017
1 182 550
1 645 729
1 26 607
0 117 501
0 79 418
1 205 644
0 693 828
0 12 609
0 72 665
0 293 549
1 574 965
1 679 728
1 311 989
0 715 844
1 36 196
0 73 613
0 450 548
0 613 825
1 933 1022
1 18 263
1 614 653
1 722 992
0 41 364
0 335 567
1 298 932
1 320 963
1 180 709
0 403 510
0 580 918
1 84 333
1 782 1001
1 238 911
0 429 882
1 573 742
1 419 498
0 100 156
1 114 274
0 389 778
0 78 242
1 421 1010
1 184 194
1 454 787
1 259 376
1 518 807
0 837 941
0 596 619
0 305 750
0 793 904
1 11 496
1 593 748
1 606 1019
0 255 382
0 254 372
1 141 624
1 137 840
0 124 406
1 425 822
1 532 956
1 182 849
1 68 183
0 86 460
1 33 210
1 767 807
0 76 617
0 384 861
0 851 972
0 518 664
1 509 749
1 387 625
1 155 433
1 180 951
0 809 926
0 538 773
1 174 436
1 304 397
0 115 1022
1 409 900
0 61 215
1 652 939
1 493 990
1 124 832
1 96 108
0 486 838
0 151 1022
1 356 984
0 416 886
0 170 334
1 538 797
1 198 877
1 281 910
0 123 276
1 461 852
1 162 813
1 134 405
1 31 584
1 255 562
1 279 390
1 256 1010
1 41 72
1 476 645
0 554 574
0 100 939
1 678 907
0 289 1013
1 11 186
1 105 281
0 80 82
1 27 406
1 293 549
0 209 810
0 193 616
0 383 572
0 273 801
1 160 174
0 528 648
1 461 840
1 128 915
1 223 695
1 419 1017
0 350 641
1 362 639
1 45 929
1 536 656
1 803 863
1 283 806
1 169 552
0 470 542
1 54 544
1 3 847
1 740 817
1 10 978
0 11 745
1 428 965
1 329 657
0 597 856
1 377 399
1 690 883
0 155 886
0 543 870
0 213 514
1 795 836
0 458 542
0 926 1019
1 431 910
0 871 1004
0 493 528
0 218 418
0 794 848
0 351 623
0 79 726
0 630 856
1 70 996
1 480 651
1 288 861
0 597 792
1 406 431
0 841 961
0 567 789
1 68 589
0 394 856
0 605 678
1 768 996
0 515 967
1 191 319
0 769 979
1 99 111
1 220 816
1 176 610
1 410 896
0 636 900
1 572 745
0 409 765
1 698 988
0 246 272
1 63 927
1 130 138
0 475 644
0 75 835
1 551 592
1 384 776
1 599 991
0 9 1009
1 371 515
1 968 1020
1 513 843
1 346 801
0 265 528
0 163 342
0 633 933
0 521 522
0 156 411
0 324 402
0 14 384
1 412 529
0 26 750
0 304 902
1 510 998
0 769 1000
0 725 941
0 83 327
1 591 1006
1 524 530
1 578 807
0 1 335
1 744 873
0 203 240
1 381 629
0 111 704
1 287 849
1 255 868
0 246 837
0 271 316
0 204 912
0 433 648
0 220 234
0 604 907
1 26 498
0 907 954
1 169 970
0 180 421
1 88 367
1 223 1013
0 636 677
1 701 773
0 858 957
1 154 820
1 337 921
1 188 464
1 471 970
0 233 762
0 897 917
0 217 445
0 205 307
1 847 1009
0 211 472
1 275 805
1 472 585
0 11 155
1 328 437
1 112 695
1 189 432
1 677 715
0 738 911
1 756 988
0 852 913
0 81 354
0 531 774
1 135 474
1 807 847
0 119 436
1 816 979
0 275 543
0 464 950
1 389 465
0 464 473
0 169 509
0 150 273
1 82 870
1 623 692
0 278 838
1 183 911
1 375 597
0 18 473
0 155 916
1 355 660
0 200 812
0 576 903
0 389 711
1 241 718
0 447 990
0 5 774
0 111 582
0 9 261
0 60 652
1 215 257
0 127 750
0 357 1014
1 261 815
0 124 737
0 114 625
0 1 901
1 212 441
0 220 316
1 5 656
1 473 820
1 262 835
1 220 445
1 568 632
0 244 909
0 615 875
0 159 563
1 111 1017
1 148 498
1 604 622
0 399 620
1 371 430
1 421 827
0 62 268
1 50 825
1 279 731
0 390 569
0 565 699
1 239 493
1 336 556
0 620 687
1 96 951
1 400 971
1 38 611
1 190 932
1 94 759
0 419 586
1 180 288
1 397 543
1 153 515
0 88 358
1 854 990
0 636 1019
1 76 894
1 364 1008
0 513 866
1 246 751
0 530 710
1 12 246
1 62 805
1 210 535
1 490 942
0 30 348
0 62 897
0 397 810
1 368 685
0 264 452
0 94 988
0 137 550
1 619 999
0 434 599
0 394 646
1 201 658
0 943 1016
0 154 430
1 229 950
1 259 792
0 55 538
1 658 932
1 322 845
0 329 407
0 723 850
0 330 677
0 389 429
1 182 709
1 478 560
1 260 462
1 121 313
0 32 569
1 833 837
1 184 477
0 178 760
1 613 812
1 188 234
0 624 639
1 540 668
0 60 517
0 129 870
1 599 761
1 643 976
1 956 971
1 436 911
1 417 572
1 653 831
1 686 912
1 157 330
1 22 632
0 61 671
0 257 568
0 212 880
1 566 944
1 591 657
1 406 674
0 24 79
1 98 565
0 466 553
1 80 1016
1 301 691
1 57 399
1 588 917
0 103 940
0 161 164
1 289 854
1 407 606
1 222 306
0 551 799
1 110 795
0 216 747
1 188 318
0 160 934
1 818 1003
0 464 673
0 422 961
1 246 578
0 322 430
1 623 1011
1 72 319
1 106 128
0 471 675
1 136 539
1 200 606
0 593 746
0 115 978
0 885 892
0 8 958
1 430 983
1 691 738
0 716 999
0 351 594
0 380 994
1 788 866
0 582 654
0 481 883
0 373 899
1 692 911
1 88 191
0 334 1014
1 191 472
1 723 770
0 628 778
0 865 966
1 292 496
1 233 307
1 381 749
1 769 908
0 732 806
1 734 930
1 111 822
0 787 914
0 69 1019
1 757 972
1 447 760
0 333 352
1 91 798
1 201 522
1 193 369
0 4 674
1 24 960
1 627 959
0 405 589
1 538 1023
1 231 853
1 501 881
0 780 884
1 285 495
1 165 680
0 879 961
1 279 645
0 293 480
0 602 1007
1 324 553
0 199 777
1 300 403
1 569 1012
0 173 953
1 204 241
1 216 742
1 579 915
1 45 385
1 409 607
1 28 691
0 659 810
1 64 304
1 510 1009
1 477 560
1 137 783
1 376 832
1 191 969
1 8 1003
0 405 820
0 809 819
1 158 834
1 593 947
1 770 795
0 669 863
1 767 964
1 270 321
1 704 756
1 201 861
1 256 632
0 478 826
0 521 804
1 168 706
1 34 493
0 39 156
0 331 906
1 155 616
0 126 928
0 164 589
0 349 1001
0 245 885
1 57 163
1 408 829
0 9 894
0 344 643
0 538 919
0 373 497
1 897 928
0 648 713
0 476 806
1 363 580
0 304 887
1 313 740
1 460 609
0 592 703
0 699 978
1 2 194
1 698 811
1 638 871
1 211 687
1 12 241
1 50 121
0 412 915
0 345 774
0 450 696
1 998 1023
1 5 672
0 350 860
0 416 856
1 75 843
0 572 718
1 90 434
1 413 980
0 46 940
1 445 655
1 866 875
0 267 1008
0 9 362
1 162 286
1 246 837
1 478 732
0 345 930
1 256 810
1 786 814
1 683 872
1 291 403
0 377 782
0 32 266
1 25 261
0 819 1005
0 193 781
1 222 533
1 41 278
1 147 598
1 400 983
0 330 912
0 344 560
0 577 900
0 428 596
1 105 908
1 378 967
0 619 839
1 606 671
1 92 675
1 210 285
0 226 848
1 309 366
1 279 460
0 739 959
0 212 334
0 343 356
0 438 758
0 117 412
0 306 1005
0 31 464
0 505 925
0 425 637
1 503 987
0 243 673
0 699 1021
0 362 772
1 195 829
1 418 515
0 10 984
0 150 359
0 283 587
0 215 910
0 167 539
0 239 703
1 306 559
1 674 983
0 159 350
0 185 919
1 332 588
0 219 451
1 181 590
1 740 794
1 663 741
1 313 597
0 261 503
0 519 780
1 128 550
1 686 802
1 881 892
1 130 964
0 0 295
1 100 939
1 2 877
0 317 1000
0 506 748
1 51 242
1 126 334
0 62 456
1 474 857
1 234 1005
1 567 807
1 347 656
1 417 808
0 2 753
0 685 968
0 66 139
0 278 970
1 48 429
0 875 1011
1 483 809
1 591 636
0 401 737
0 132 452
0 281 978
1 108 737
0 463 661
0 309 420
0 46 135
0 818 840
0 106 164
0 26 379
0 12 460
1 113 286
1 772 797
1 426 998
1 632 705
0 25 230
1 110 674
0 815 980
1 956 972
0 556 784
1 68 553
1 4 60
0 105 611
1 232 479
0 98 467
0 123 245
1 425 733
1 42 885
1 18 238
0 919 926
0 127 902
1 59 96
1 965 972
1 35 570
0 32 288
0 136 550
0 282 736
0 108 203
1 525 635
1 113 981
1 424 884
1 485 567
1 129 268
1 60 461
1 1 149
1 128 458
1 620 1015
1 273 699
0 7 967
1 39 531
1 113 138
1 30 579
1 266 920
1 246 395
1 494 997
1 988 1018
1 397 449
0 151 461
0 596 759
1 118 530
1 88 240
0 160 722
1 370 809
1 613 674
1 840 999
1 102 986
1 114 540
1 155 236
1 2 579
1 128 206
0 30 755
0 451 519
0 56 763
1 14 839
1 763 851
1 53 664
0 552 990
1 49 385
0 176 362
0 8 743
1 368 599
0 13 238
1 144 613
1 363 865
0 766 848
1 542 693
1 45 117
1 235 387
0 255 756
0 600 986
1 232 399
1 7 90
1 673 683
1 418 646
1 212 360
0 396 493
1 292 515
0 472 528
1 63 74
1 18 474
0 307 517
0 12 276
0 162 639
0 882 889
0 94 322
1 282 758
0 305 665
1 743 905
1 246 1004
0 297 545
0 614 847
0 78 833
1 92 904
1 346 684
1 88 789
1 501 880
1 192 590
1 1 901
1 835 973
0 158 271
1 557 726
1 80 703
1 312 452
0 125 895
0 547 579
1 339 657
1 32 285
0 628 801
1 205 357
0 169 875
1 141 902
1 340 759
1 187 984
1 97 964
0 692 912
0 272 388
1 266 537
1 657 943
1 335 392
0 264 804
0 765 815
1 856 990
1 6 389
1 610 771
0 709 796
1 383 854
1 563 914
1 306 660
0 656 959
0 186 570
0 72 597
1 261 938
1 125 402
1 274 785
1 342 656
1 201 303
1 641 773
1 140 644
0 352 425
0 67 556
0 21 621
0 106 806
1 790 1008
1 3 985
1 152 260
1 686 977
1 235 792
1 363 608
0 157 240
1 36 801
1 149 408
1 342 481
1 241 406
0 417 484
1 507 936
1 190 515
1 249 853
1 505 752
1 437 759
1 6 350
0 686 960
1 51 381
1 845 958
1 198 445
1 551 580
0 224 463
1 4 348
1 143 807
0 739 789
1 537 698
0 656 717
0 719 870
1 109 691
0 834 885
1 109 208
0 513 897
0 867 939
0 275 971
1 39 445
0 413 555
1 218 426
0 137 807
1 281 923
1 100 908
0 244 863
1 257 473
1 182 225
1 624 639
1 396 897
1 79 418
0 169 511
0 44 121
1 134 787
0 295 828
1 230 868
0 374 461
0 290 578
1 484 862
1 3 475
1 265 822
1 434 929
0 424 828
1 211 976
0 488 765
1 827 915
0 668 775
0 257 641
1 458 527
1 68 160
1 78 842
0 92 953
0 797 1022
0 59 710
1 202 568
1 160 786
1 683 920
1 345 646
1 593 761
0 312 817
0 63 676
1 26 285
1 886 946
1 529 592
1 139 573
0 205 896
0 562 728
0 421 743
0 361 827
1 397 1004
1 702 713
1 307 915
1 53 897
1 246 754
1 578 959
1 395 809
0 370 410
1 128 415
0 733 794
0 663 708
0 342 958
0 169 306
1 216 747
1 258 685
1 20 906
1 295 610
1 709 960
1 427 738
1 341 681
0 167 292
1 281 384
0 529 777
0 504 834
1 748 943
0 976 1009
1 382 974
1 348 762
1 336 508
0 441 714
0 60 721
1 382 592
1 79 827
0 186 284
0 81 954
1 73 477
0 486 592
1 96 743
1 799 860
1 672 1001
1 321 668
0 387 918
0 222 849
0 358 703
0 237 924
1 510 856
1 48 370
1 684 822
0 12 939
1 588 630
1 291 650
0 377 684
0 160 816
0 350 685
1 326 841
1 583 692
1 11 433
0 200 804
0 192 590
1 308 656
1 123 245
1 177 726
1 312 402
0 30 152
1 627 666
0 252 853
1 737 886
1 607 759
1 89 237
0 594 1013
0 455 959
1 82 591
0 174 426
1 665 894
1 165 982
1 391 500
1 438 965
1 28 558
1 71 934
0 424 443
1 105 708
1 485 811
1 44 234
1 909 933
1 90 1003
0 909 1016
0 410 715
0 254 522
0 747 892
0 6 350
0 164 687
1 6 285
1 114 209
1 119 736
1 300 355
0 27 1018
1 125 897
0 356 986
1 706 828
1 22 760
1 123 846
1 206 261
1 298 650
1 422 764
0 301 621
1 506 821
1 546 859
1 61 215
1 272 553
0 140 1011
0 872 1006
1 339 563
1 209 213
0 349 716
1 470 588
1 108 790
1 39 327
1 823 997
1 376 638
1 107 401
1 899 977
0 19 437
1 135 227
0 309 484
1 401 460
1 308 760
0 329 475
0 100 128
0 354 897
1 254 909
0 186 283
1 886 902
0 125 301
1 694 981
1 40 337
1 111 482
1 54 117
1 220 764
0 460 537
0 126 144
1 192 230
1 309 568
0 574 724
1 201 975
0 144 705
1 35 115
1 238 659
1 466 937
0 580 989
1 159 480
1 591 821
1 494 519
1 301 390
0 128 369
1 305 389
1 204 667
0 21 98
0 519 865
0 249 839
1 406 718
0 718 808
1 44 669
0 331 986
1 421 726
0 265 644
0 354 875
1 473 856
1 254 994
1 756 915
0 551 941
1 134 351
1 445 453
1 203 828
1 562 703
0 809 967
0 110 123
1 621 828
1 416 854
1 379 942
0 286 753
0 174 308
0 647 926
1 722 957
1 549 869
0 220 253
1 448 819
1 667 752
1 401 661
0 294 662
1 297 518
0 324 638
0 253 885
1 40 720
1 550 962
1 734 988
0 512 916
0 691 868
1 267 383
0 408 633
1 222 612
1 602 843
1 571 894
1 495 850
1 128 473
0 127 759
0 636 748
1 55 61
1 206 276
1 218 714
1 284 760
1 360 996
0 21 1001
1 386 711
1 440 866
1 382 833
1 50 749
1 333 839
0 155 555
1 141 714
0 142 637
0 444 590
0 479 750
0 168 474
0 15 336
1 287 545
1 843 868
1 175 250
1 12 615
0 808 945
0 246 337
0 188 269
0 833 837
1 497 521
1 56 358
1 195 961
1 110 875
1 153 786
0 49 688
0 80 969
1 755 1018
1 551 798
0 345 594
0 626 858
0 99 139
0 158 834
0 92 142
1 11 715
1 860 962
1 564 864
0 276 296
1 240 424
0 497 946
0 986 995
0 22 486
1 372 509
0 64 304
0 327 666
0 521 922
0 189 608
0 53 209
0 349 946
1 747 957
1 777 912
0 32 394
1 242 248
1 256 470
1 752 987
0 404 769
0 606 655
0 722 992
1 468 845
0 32 362
0 648 998
1 187 422
1 831 896
0 927 976
1 143 252
0 385 998
1 329 787
1 368 456
0 640 666
1 474 748
0 155 844
0 110 829
1 44 945
1 0 17
0 193 216
0 357 777
1 597 767
0 443 674
1 851 935
0 335 662
1 451 570
0 168 728
0 142 770
1 601 689
1 185 348
1 57 181
1 444 952
1 321 689
1 486 612
1 70 741
0 135 577
1 556 993
0 167 445
1 158 500
0 509 910
0 616 644
1 435 936
0 37 793
1 339 462
0 190 924
1 9 504
0 182 408
1 790 944
1 146 392
1 649 743
1 22 828
1 907 1011
0 274 848
0 414 437
1 384 644
1 424 858
1 15 848
0 435 642
1 161 249
0 525 857
0 245 472
1 94 565
1 155 799
1 25 731
0 211 966
1 315 771
1 335 605
0 12 172
0 701 720
1 518 684
1 237 738
0 477 1013
0 674 801
0 78 564
1 100 298
0 141 494
1 274 275
1 87 355
1 2 343
0 708 881
1 359 364
0 877 1001
0 148 741
1 594 991
0 644 787
1 564 627
1 436 769
0 694 822
1 742 985
1 117 460
0 323 1004
0 608 971
0 243 772
1 378 964
0 277 647
1 701 938
1 263 571
1 343 938
1 209 854
1 511 986
1 653 911
1 282 621
0 405 629
0 139 699
1 385 499
1 444 922
0 492 496
0 537 582
0 114 471
1 144 345
1 563 616
0 350 873
1 894 1013
0 491 714
1 113 133
0 259 488
0 700 819
1 278 991
0 24 871
1 786 1002
0 501 522
0 676 696
1 37 179
1 586 686
0 465 632
1 64 515
1 810 924
1 289 460
1 272 684
1 77 450
1 601 845
1 387 752
0 44 839
0 871 994
0 45 385
1 618 772
0 274 505
0 336 570
0 113 269
0 12 37
1 511 926
1 250 570
1 132 194
0 403 634
1 342 530
1 959 979
0 604 706
1 406 478
1 624 952
1 390 731
1 402 959
1 136 960
0 949 962
1 510 924
1 447 692
0 499 934
0 648 955
0 279 487
0 123 851
1 124 772
0 353 587
1 681 741
0 97 132
0 320 994
1 364 583
1 160 750
1 19 211
1 605 633
1 507 844
1 475 717
1 43 921
1 445 707
1 11 205
1 30 827
1 291 559
1 522 847
0 335 786
0 183 445
1 260 311
1 174 308
1 34 652
0 507 601
1 299 447
1 102 308
1 654 687
1 961 996
1 310 969
0 206 522
1 77 840
1 48 860
0 234 494
1 115 815
1 736 815
1 411 735
1 337 426
1 169 351
1 35 397
0 215 766
1 156 975
1 689 859
0 437 839
0 466 531
0 18 89
1 287 776
0 378 863
0 260 913
0 561 789
0 74 401
0 227 416
0 173 947
0 37 336
0 196 736
1 899 1002
0 465 784
0 434 992
1 565 925
1 249 484
1 770 852
1 77 426
0 4 40
1 44 273
1 79 811
1 243 270
0 778 812
1 184 1021
0 10 936
0 329 425
1 744 942
0 668 755
1 46 871
1 408 831
1 779 1003
1 247 695
1 466 666
1 182 428
1 888 897
1 266 337
0 179 705
1 420 535
1 439 964
0 324 896
0 408 831
0 294 622
1 413 649
1 34 471
0 285 688
1 705 772
1 716 1003
0 236 707
1 426 957
0 267 478
0 465 937
1 99 724
0 125 329
0 338 511
0 237 288
1 731 773
1 353 464
0 41 163
1 331 830
0 514 615
1 47 238
1 45 594
0 537 804
1 49 592
0 287 293
0 648 840
1 157 885
0 336 455
0 46 871
1 610 973
1 306 699
1 636 652
0 129 805
0 205 357
1 252 833
1 230 928
1 16 799
1 532 696
1 67 578
1 612 982
0 674 786
1 520 564
0 231 385
0 261 473
1 62 324
0 12 241
0 58 274
0 165 757
0 812 837
1 303 645
0 396 505
0 427 844
1 139 694
0 44 675
1 272 870
0 454 837
1 814 964
1 322 797
0 639 940
1 318 932
1 121 834
0 758 1014
0 194 607
1 196 913
0 383 729
0 63 171
0 221 613
1 339 1011
1 673 1015
0 485 1011
1 640 964
1 19 500
0 896 952
1 11 34
1 372 381
1 387 940
0 647 766
0 514 792
1 347 823
1 35 613
1 226 699
1 222 418
1 33 298
1 124 542
0 370 816
0 662 954
0 321 538
1 167 292
1 247 322
1 60 685
0 201 571
1 547 567
0 266 794
1 840 954
1 428 1014
1 895 925
0 313 861
0 646 810
1 105 532
0 160 622
1 552 649
1 72 597
1 20 419
0 121 1005
1 110 662
1 50 784
0 726 767
1 658 794
0 304 346
0 277 697
0 374 988
1 189 726
1 368 980
1 310 852
0 682 834
1 865 879
1 158 472
1 696 1021
1 190 784
0 367 761
1 314 773
1 141 866
1 298 964
0 59 335
0 182 387
0 212 324
0 238 704
1 797 946
0 695 746
0 46 682
1 509 724
1 21 573
1 353 631
1 400 403
0 65 897
1 408 831
1 71 188
1 434 518
0 572 645
1 759 834
1 62 442
1 299 662
0 333 359
1 202 593
1 93 524
0 305 765
0 567 809
0 204 241
1 213 514
1 37 674
0 539 854
0 520 700
1 168 728
1 32 288
1 182 288
0 674 723
1 647 807
0 493 495
1 193 872
1 199 457
1 477 692
0 139 820
0 111 622
0 117 692
0 89 491
0 266 967
1 772 813
1 475 543
0 74 598
1 185 189
1 209 901
0 613 716
0 1 918
1 83 672
1 667 711
0 413 678
0 147 849
0 71 997
0 265 329
0 448 552
1 247 428
1 207 591
0 63 448
0 48 605
0 608 833
0 474 1003
1 182 882
0 488 693
0 44 1022
1 377 682
1 931 978
0 910 930
0 496 788
1 69 208
0 456 799
0 289 296
0 272 684
1 334 642
1 186 358
1 302 318
0 103 975
0 785 988
1 488 689
1 526 613
1 574 895
1 234 516
1 191 962
0 875 972
1 220 679
1 273 447
0 216 973
1 113 567
1 59 1016
0 16 919
0 164 806
0 346 592
0 683 872
1 125 348
0 146 284
0 42 719
1 62 673
1 556 768
0 79 434
1 10 323
1 526 932
1 165 764
1 114 792
1 60 948
1 483 853
0 762 870
1 996 1007
0 85 977
1 937 938
1 289 928
0 411 447
0 338 442
1 194 829
0 763 920
1 310 755
1 345 825
0 240 952
1 395 1003
1 303 464
1 419 540
1 194 776
0 225 693
1 546 967
1 690 727
1 186 283
1 550 879
1 80 714
0 490 721
1 230 885
1 370 772
1 47 200
1 507 819
0 362 530
0 559 616
0 179 1000
0 761 966
0 129 353
1 590 800
