1024 215279
0 336 351
1 516 667
1 355 401
0 171 409
0 301 569
0 417 823
0 944 953
0 174 761
0 14 699
0 168 239
1 636 790
1 100 913
1 128 607
1 580 719
0 154 645
0 583 1017
1 221 318
1 550 931
1 174 684
0 811 943
1 505 732
0 515 784
0 476 638
1 374 810
0 401 979
0 46 366
1 115 725
0 601 1012
1 788 813
1 646 826
1 220 288
1 119 285
1 192 652
1 282 593
0 584 633
1 128 635
1 213 546
0 257 546
1 438 1010
0 279 443
0 296 429
1 115 679
1 500 510
0 136 544
1 127 921
0 160 755
0 893 944
0 254 872
0 750 1005
0 405 545
0 140 353
1 707 931
1 59 913
0 445 833
1 216 416
1 75 769
0 21 170
0 503 645
0 644 844
0 267 674
0 413 822
0 239 948
0 582 858
1 15 889
1 33 410
0 134 739
1 769 916
1 398 672
0 230 706
0 314 754
1 246 584
1 86 234
1 467 793
1 263 450
1 29 840
0 660 833
1 133 225
1 222 752
1 720 1017
1 24 530
1 270 313
1 769 981
1 393 854
0 668 678
1 600 714
1 75 784
1 436 705
0 470 729
0 197 210
1 231 608
0 691 1023
1 648 969
1 128 540
1 562 815
1 230 850
1 87 882
0 179 688
0 349 544
1 194 593
1 382 859
0 100 968
0 248 276
0 15 252
0 915 990
1 515 834
0 288 985
0 806 1012
1 102 159
0 31 642
0 45 689
1 396 921
1 492 697
0 414 876
0 555 842
0 352 569
0 420 603
1 102 820
1 426 838
1 110 171
1 217 610
1 609 702
1 182 804
1 517 753
0 236 783
0 349 801
0 73 748
1 556 777
1 88 176
0 958 1020
1 231 965
1 167 172
1 750 1005
0 129 475
0 184 889
0 465 639
0 775 813
0 46 851
0 26 176
1 541 872
1 58 509
1 375 664
0 90 306
1 253 793
1 127 714
0 262 710
1 502 504
0 658 818
0 425 591
0 496 885
1 196 759
0 587 708
0 398 698
0 809 928
0 641 738
1 65 702
1 360 445
0 213 987
0 134 591
0 338 450
0 80 317
1 450 481
1 100 415
1 627 666
1 654 761
0 711 860
0 681 927
0 393 814
0 524 751
0 689 707
1 43 216
0 607 775
1 252 992
0 293 405
0 717 994
0 287 948
1 384 1008
1 160 873
1 568 778
1 149 473
0 410 698
1 158 628
1 396 507
0 157 1020
0 160 788
0 149 901
1 273 1018
1 476 777
1 262 390
0 616 981
0 214 592
1 139 730
1 398 668
1 108 986
0 766 972
0 399 920
0 517 746
0 317 522
1 772 1007
1 76 722
1 380 888
0 121 403
0 153 429
1 119 466
0 653 1010
0 23 956
0 49 999
1 113 794
1 106 727
1 850 1016
1 61 606
1 218 623
0 303 544
0 124 356
1 447 864
1 309 586
0 418 628
0 67 908
0 206 393
0 430 590
1 2 27
0 436 697
0 615 778
1 404 454
1 922 978
0 255 745
1 180 975
0 271 786
0 250 1013
1 255 583
1 591 797
1 85 513
0 467 956
1 92 304
1 64 167
1 714 962
0 28 808
0 206 436
0 226 503
1 380 696
1 112 806
1 225 325
0 474 883
0 218 1018
1 264 595
1 46 250
1 335 423
1 205 1017
1 573 646
1 625 1006
1 591 1017
1 376 583
0 53 789
0 156 161
0 757 975
0 1 940
0 690 1021
0 272 403
0 729 907
0 274 976
1 444 575
1 165 896
0 109 405
1 475 550
0 329 641
1 507 892
0 282 532
1 41 854
1 511 794
0 196 555
0 187 989
1 33 457
1 198 617
0 584 949
1 713 1018
0 32 162
0 132 391
0 165 242
0 25 311
1 590 732
1 411 925
0 10 371
1 505 754
0 144 774
0 743 956
0 188 798
1 898 1021
1 541 545
1 736 760
1 722 799
0 246 584
0 605 664
1 175 619
1 868 1003
0 309 604
0 245 427
0 194 579
0 309 534
1 91 428
0 54 308
0 2 982
1 375 829
1 264 520
1 380 625
1 444 653
0 400 505
0 209 219
1 194 1002
0 138 875
0 606 683
0 83 209
0 196 385
0 256 503
1 573 599
1 705 875
0 197 728
1 827 1008
0 281 640
1 143 386
0 64 678
1 359 1023
0 275 860
0 122 616
1 973 993
1 221 335
1 4 936
1 606 853
0 69 240
0 788 942
1 205 298
1 282 503
0 406 421
0 92 378
0 834 1018
1 450 648
1 250 700
0 218 908
1 46 669
0 130 269
0 351 1012
1 442 652
0 150 959
0 594 861
0 621 809
0 17 181
1 647 761
1 481 582
0 135 944
0 468 850
1 208 582
0 219 617
0 249 445
0 496 599
1 247 378
0 16 95
1 5 294
1 97 768
0 449 981
1 402 935
0 91 120
1 126 873
0 90 910
1 247 516
1 139 1011
1 853 872
0 44 484
1 506 939
0 71 624
1 373 708
0 98 435
0 654 1003
1 475 1000
0 127 161
0 394 436
0 252 263
0 380 691
0 53 447
0 73 560
1 238 557
1 380 857
1 142 819
0 95 980
1 82 844
1 226 576
1 125 892
1 84 406
1 45 591
0 373 751
0 181 757
0 110 448
0 702 910
0 123 715
1 414 429
1 235 553
0 225 987
0 135 848
1 184 819
0 723 1009
1 111 613
1 656 987
0 442 455
0 319 793
0 369 708
0 573 637
0 129 340
1 83 164
1 418 845
0 156 421
0 407 651
0 216 554
1 228 598
0 349 482
1 403 554
0 119 781
0 712 917
0 3 810
1 413 420
0 160 443
0 851 888
0 915 948
0 226 714
0 277 576
1 734 942
0 447 932
0 804 974
1 124 533
0 182 415
1 311 914
1 831 920
1 564 794
1 244 525
0 590 855
1 529 909
1 150 436
0 189 731
1 319 650
0 397 568
1 66 171
1 103 352
1 20 620
1 303 594
0 557 1014
1 556 946
0 217 218
1 510 656
1 847 1001
1 190 423
0 710 761
0 581 584
0 601 948
0 224 428
0 14 231
1 79 166
0 636 832
0 348 720
0 324 897
1 390 1014
1 338 820
0 228 537
0 98 549
0 283 410
1 296 360
0 495 616
0 472 732
0 431 667
1 255 689
0 710 823
0 36 833
0 667 679
0 441 835
1 296 707
1 169 722
1 582 727
0 634 733
1 164 697
0 362 458
1 145 649
0 15 714
1 723 809
1 818 843
1 456 1010
1 161 671
0 652 915
0 326 816
0 859 1011
1 227 841
1 290 667
0 52 644
0 25 991
0 108 585
0 447 956
1 432 644
0 488 571
0 720 825
1 172 586
1 116 425
1 421 541
1 426 982
1 78 1020
0 11 67
0 31 98
1 142 637
0 290 395
0 772 820
1 416 880
1 223 371
1 68 874
1 212 1023
0 497 763
1 611 763
0 426 839
0 637 988
1 582 593
0 75 405
0 231 902
1 533 613
1 452 767
1 475 749
0 298 321
0 144 632
0 230 298
0 194 206
1 463 844
0 276 753
0 319 650
1 110 448
1 940 986
0 606 898
1 699 842
1 539 753
0 860 878
0 241 437
0 286 964
1 288 493
1 24 585
1 157 328
0 190 862
1 113 779
0 216 765
0 767 884
0 430 691
1 120 684
0 586 968
0 549 569
1 466 750
1 788 916
0 377 771
0 234 296
1 579 846
1 651 740
1 116 817
0 148 656
1 254 627
1 569 946
0 24 365
1 494 658
0 277 373
1 246 944
1 437 927
1 154 392
0 867 979
0 16 275
0 420 776
1 414 533
0 189 652
0 807 1002
1 368 775
0 266 521
0 160 216
0 685 992
0 232 533
0 512 868
0 450 657
1 17 991
1 311 520
1 265 447
1 663 816
1 181 273
1 277 576
0 230 631
1 3 818
0 190 1023
0 371 839
0 109 258
1 201 603
0 64 402
0 509 961
0 82 844
1 662 757
0 265 993
1 332 504
0 253 905
0 120 793
1 641 709
1 210 947
1 494 1000
0 75 294
0 609 879
0 312 871
0 70 519
0 308 381
1 525 720
0 222 748
0 468 595
1 125 622
1 147 855
1 547 800
1 357 867
1 109 871
0 87 325
1 563 653
1 371 547
0 62 900
1 57 97
1 276 985
0 376 946
0 496 831
1 3 872
1 312 895
0 578 614
0 36 413
1 976 1020
1 452 683
1 739 969
0 292 902
1 290 517
1 431 531
0 132 435
0 253 766
0 47 520
0 76 379
0 240 329
1 279 318
1 65 784
1 459 854
1 294 909
0 507 573
1 420 608
0 434 456
0 514 660
0 925 1017
1 181 361
1 111 722
0 88 687
0 727 1019
1 259 957
0 199 818
0 511 664
1 350 662
0 160 903
0 197 670
0 33 297
0 231 894
0 515 905
1 35 733
1 554 1019
0 239 253
0 833 931
0 319 712
0 47 467
1 278 577
1 94 950
0 348 393
1 144 216
0 260 690
1 104 290
1 477 970
0 4 513
1 635 979
1 521 860
1 85 965
1 64 784
1 479 692
1 109 816
0 542 879
1 217 618
0 713 953
0 65 561
1 416 911
1 222 569
1 294 937
0 501 531
1 381 676
0 655 663
1 842 1018
0 347 770
1 48 415
0 272 336
0 143 443
0 105 337
1 116 732
1 167 366
0 66 518
0 261 882
1 128 456
0 542 991
1 415 690
0 417 508
0 508 659
0 103 509
1 426 963
1 420 620
0 176 392
1 211 739
0 47 111
0 534 733
0 398 939
0 301 624
0 360 951
0 79 616
1 175 975
1 611 985
1 98 508
1 259 700
0 638 753
1 77 733
0 113 935
0 521 614
0 48 874
1 763 980
0 690 721
0 344 735
1 100 503
1 78 209
1 572 940
0 394 655
0 270 615
0 332 638
1 558 921
0 732 890
0 658 944
1 337 705
0 493 745
0 234 444
0 417 1010
0 624 733
0 824 943
1 279 806
1 655 938
0 752 790
1 80 429
0 252 369
0 439 967
0 305 956
0 14 170
0 301 977
1 469 782
1 502 880
1 467 698
1 935 937
0 221 1021
1 209 340
1 257 340
0 95 843
0 280 468
1 231 825
1 453 1019
0 615 751
1 768 869
0 316 930
1 428 650
1 368 1021
1 148 930
1 591 964
1 190 914
1 470 871
0 473 1002
0 247 455
0 752 849
0 55 868
1 808 895
0 257 620
0 561 588
0 175 1013
0 103 751
0 627 905
1 474 979
1 33 310
0 418 502
0 404 577
0 416 457
1 70 566
1 423 471
1 18 219
0 2 497
0 190 975
1 202 496
1 13 514
0 457 664
0 356 560
0 103 605
1 451 741
1 165 1012
0 430 992
0 225 789
1 73 647
1 769 815
1 245 797
0 152 984
1 129 566
1 643 980
0 27 498
1 351 941
1 424 558
1 180 672
0 95 121
1 263 1011
1 30 1019
0 601 930
0 398 508
1 223 497
1 91 368
0 280 749
1 115 540
0 511 669
1 629 955
0 388 973
0 636 681
1 436 649
1 378 550
0 308 374
0 530 615
1 340 756
1 259 439
1 6 941
0 115 488
1 198 548
0 414 428
0 647 946
1 43 490
1 69 440
1 270 883
1 730 771
0 232 690
0 498 755
1 213 433
0 488 543
0 561 760
1 203 313
1 195 686
0 509 879
0 98 722
0 525 978
1 533 887
0 171 277
0 219 562
0 48 945
0 277 537
0 18 984
1 271 739
0 115 457
0 42 419
1 246 388
0 128 635
1 668 934
1 640 934
1 89 977
0 517 753
1 6 497
0 711 879
1 524 751
0 434 488
0 620 967
0 328 959
0 496 766
1 536 844
1 305 822
1 24 869
0 0 296
0 336 704
1 357 425
1 66 827
0 284 330
1 221 1021
0 24 906
0 400 831
1 107 542
1 47 256
1 700 831
0 289 314
1 33 1009
1 1 7
1 686 807
1 680 1022
0 482 856
0 64 542
0 19 418
1 123 715
1 163 455
1 329 952
0 89 512
0 67 552
1 169 483
1 134 498
0 24 543
1 295 383
0 13 442
1 334 876
1 708 758
1 344 706
1 456 520
0 420 758
0 308 371
1 305 912
0 593 937
1 219 246
0 155 389
0 353 446
0 848 870
1 614 875
0 285 971
1 608 952
1 637 988
0 200 441
1 57 634
1 251 470
0 20 481
1 618 973
0 235 321
0 341 658
1 571 875
0 635 861
1 186 748
0 451 599
0 399 919
0 260 634
1 647 992
0 318 347
1 72 135
0 252 1004
1 536 943
1 254 851
1 261 773
1 142 223
1 97 339
1 793 1012
0 614 922
1 724 975
0 87 559
1 78 758
1 716 741
0 40 251
0 630 784
1 137 699
0 609 702
1 663 696
1 271 746
0 35 295
0 13 239
1 147 441
0 259 854
1 28 809
0 224 654
0 431 531
1 264 535
0 567 785
0 379 496
1 127 705
0 153 918
0 314 335
0 421 541
0 545 661
1 331 649
1 196 529
0 103 694
0 203 325
0 240 470
0 300 336
1 425 593
0 309 518
1 69 99
0 205 955
1 554 770
0 20 405
0 320 334
1 270 573
0 378 987
0 905 909
1 513 641
0 186 490
1 273 978
1 585 598
0 505 949
1 906 931
1 38 600
1 243 497
0 396 921
0 756 863
1 773 775
1 243 317
0 600 667
1 199 609
1 156 740
0 221 526
0 445 951
1 242 871
0 294 530
1 633 934
0 18 737
0 328 883
1 98 435
0 550 931
0 362 580
1 344 669
0 56 526
0 401 557
1 302 511
1 587 650
1 561 963
0 19 450
0 409 901
1 68 330
1 302 530
1 391 448
1 124 630
0 21 478
1 266 630
1 766 771
1 797 951
1 166 428
1 14 419
0 506 828
1 675 820
1 12 753
0 247 482
0 91 153
1 431 816
0 508 775
1 735 966
1 153 996
0 769 954
1 699 894
1 539 871
0 115 687
0 354 411
0 103 991
1 59 275
0 682 800
0 203 733
0 150 652
0 86 841
1 149 666
1 496 519
1 949 976
1 420 537
0 278 299
1 32 456
0 332 735
1 342 368
1 30 828
1 32 347
1 179 586
0 43 70
1 37 696
0 278 356
0 169 541
1 39 76
0 533 990
0 559 651
1 69 587
1 75 869
1 338 929
0 458 925
0 45 884
0 156 502
1 374 746
0 444 493
1 141 989
1 847 956
0 50 979
0 406 691
0 319 548
1 141 438
1 14 621
1 143 389
1 256 426
1 516 604
1 283 684
0 4 842
1 696 783
1 397 532
1 490 676
0 432 644
1 175 909
0 136 435
1 463 691
0 876 996
0 331 891
0 171 879
1 477 921
0 424 997
0 238 364
0 30 933
1 89 346
0 121 167
0 182 418
1 213 383
0 346 483
1 406 423
0 638 862
1 676 766
1 24 471
1 844 875
1 884 921
0 297 561
1 57 502
1 338 403
1 174 784
1 349 595
0 359 931
1 398 599
0 200 617
0 202 212
1 194 543
1 123 720
0 121 706
0 678 911
1 300 902
1 687 689
1 512 887
0 0 252
1 93 106
1 100 629
1 36 71
0 739 822
1 171 693
0 17 901
0 23 704
1 377 685
1 334 354
1 310 967
1 367 376
0 573 864
1 381 1012
0 177 614
1 375 448
0 632 934
0 792 861
0 424 962
1 195 402
1 606 958
1 101 378
0 428 478
1 54 477
0 452 741
0 251 764
0 1002 1003
0 167 363
1 53 60
0 269 1020
1 436 845
1 459 834
1 780 1010
0 196 278
0 604 946
1 312 871
1 200 313
0 580 719
0 415 450
0 354 857
1 365 848
0 287 794
1 263 440
0 96 159
0 518 1014
0 620 845
0 385 749
1 99 712
1 260 333
0 641 843
1 27 232
0 501 703
0 762 823
1 240 530
1 209 761
1 522 830
1 265 840
0 370 880
0 114 523
1 279 488
0 445 909
1 89 349
1 394 711
1 225 228
1 457 762
1 119 292
1 139 277
1 63 979
1 120 642
0 779 869
1 529 607
0 401 1003
0 366 623
1 505 797
1 553 697
1 280 939
0 397 861
0 321 820
1 615 778
1 280 746
1 54 514
1 386 613
0 12 786
1 158 665
0 41 557
0 377 746
0 193 350
1 404 782
1 95 804
0 292 642
0 425 795
0 94 329
0 135 465
1 427 478
0 24 869
0 385 733
1 601 728
1 353 906
1 174 868
1 230 384
0 623 704
1 116 563
0 57 328
0 863 911
1 497 589
0 142 885
1 636 818
0 481 910
1 11 324
0 211 226
0 685 878
0 165 556
0 859 945
0 204 521
1 137 686
0 340 894
1 338 702
1 308 835
1 582 931
0 263 821
0 34 210
1 341 468
1 816 873
1 379 528
0 138 544
1 773 975
1 223 773
1 354 702
0 523 844
1 463 802
0 181 326
0 450 993
1 400 404
0 571 875
1 704 871
1 30 998
1 384 792
1 127 423
1 144 870
0 13 254
0 77 908
0 390 550
1 168 809
0 424 839
1 275 1004
1 98 579
0 224 502
0 89 878
0 21 722
0 311 423
1 130 560
1 626 755
0 734 790
1 181 300
0 255 688
0 444 705
1 234 396
1 84 959
0 469 976
0 88 781
1 140 432
0 459 531
0 500 735
0 146 240
0 86 658
1 300 604
0 308 937
0 380 1012
0 154 164
1 423 771
0 113 449
0 357 464
0 1 996
0 222 320
1 607 894
0 135 194
1 543 707
0 728 876
1 24 439
0 237 670
1 41 792
1 2 339
0 392 824
0 777 831
0 722 736
1 248 850
1 94 562
0 671 783
1 19 576
1 167 254
1 694 927
0 262 328
1 871 891
0 662 947
0 161 928
1 417 508
0 518 781
0 514 826
0 278 1016
1 229 404
0 355 797
1 143 221
1 775 785
1 410 548
1 258 668
1 18 733
0 686 724
1 300 929
1 9 530
0 442 628
0 114 281
1 426 862
1 915 950
1 273 501
0 21 865
0 76 883
0 769 781
0 472 882
1 69 324
1 317 982
0 221 318
1 141 702
0 171 417
1 549 569
0 132 427
0 435 994
0 477 1006
1 623 997
1 235 724
1 519 875
0 150 967
1 518 750
1 128 932
1 310 400
0 651 972
0 497 631
0 496 841
1 698 996
1 74 790
1 251 254
0 58 572
1 406 520
0 619 732
0 858 970
1 249 349
1 73 321
0 72 528
0 200 627
1 720 903
1 239 946
1 864 907
0 457 607
1 643 875
0 47 425
1 621 978
0 377 575
0 374 786
1 359 684
1 427 878
1 364 404
0 559 935
1 158 449
0 110 390
1 510 742
1 722 832
0 97 808
0 107 349
1 449 870
1 344 855
0 203 1023
0 123 358
1 650 845
1 500 821
0 28 263
0 64 784
1 166 858
0 228 364
1 792 1009
0 541 717
0 158 806
0 538 707
1 174 804
0 41 1001
1 778 835
1 647 736
1 571 820
1 205 595
0 198 914
0 479 771
0 122 938
1 616 682
1 528 978
0 860 1013
0 719 914
0 214 300
0 774 800
1 9 684
0 520 691
0 225 285
1 80 605
1 62 231
0 178 621
1 509 744
0 8 808
1 645 941
1 183 913
1 482 714
1 399 754
0 738 779
1 378 662
0 361 440
0 301 815
1 220 254
1 96 766
0 156 278
1 137 868
1 76 664
0 378 550
1 185 359
0 332 817
1 419 987
1 592 616
1 123 358
1 298 903
0 27 366
1 241 866
1 515 990
1 443 1005
1 473 973
0 144 870
0 640 726
1 812 934
1 159 427
1 512 886
1 325 822
0 654 760
1 322 843
1 58 853
0 534 620
0 478 523
1 301 389
0 226 847
1 691 895
0 302 536
1 579 633
1 58 912
0 475 1000
0 170 338
0 225 764
1 701 767
1 12 31
0 575 660
1 510 916
0 446 639
1 73 743
0 577 982
0 139 358
1 41 572
1 30 398
1 214 851
0 735 805
1 226 547
1 757 963
0 29 198
0 45 144
0 718 882
1 313 772
1 377 523
0 301 1018
1 514 780
0 26 919
1 467 694
0 355 541
0 107 248
0 567 1020
1 658 785
0 454 955
1 72 518
0 405 707
0 127 270
1 261 274
1 289 689
1 551 772
0 134 745
1 41 128
0 595 809
1 127 193
0 257 531
0 117 684
0 61 80
1 56 388
1 708 854
1 91 763
0 92 822
0 658 827
0 231 720
0 680 711
0 397 654
1 764 1013
0 271 746
0 174 779
0 242 976
0 745 794
0 174 352
0 471 727
1 511 578
0 574 847
1 825 945
0 155 715
1 544 959
0 879 954
1 643 860
0 130 258
0 136 322
1 285 411
0 635 693
0 564 987
0 663 673
0 84 173
0 434 635
1 855 934
1 51 603
1 333 631
0 5 147
1 548 566
0 97 645
0 266 555
0 322 910
1 175 236
0 674 927
1 28 838
1 684 703
0 918 932
1 816 890
0 73 773
1 394 655
1 244 539
0 926 932
1 425 913
0 597 907
1 720 721
1 123 785
1 517 753
0 254 730
1 328 708
0 420 490
1 195 214
1 79 191
0 309 868
1 20 937
0 314 689
0 139 739
0 545 549
0 180 819
1 637 816
1 299 780
0 921 1023
0 554 770
0 145 482
0 961 972
0 196 699
0 859 982
0 34 891
1 96 548
0 522 660
0 370 955
0 271 739
0 158 1016
1 85 129
1 722 779
1 804 960
0 264 421
1 162 697
1 243 542
1 494 631
0 408 582
0 499 521
1 423 929
0 406 615
1 368 819
1 128 751
1 77 313
0 111 806
1 147 566
1 324 511
1 586 697
1 683 704
0 338 702
0 154 327
0 655 799
1 106 656
0 471 690
0 55 396
1 125 779
1 243 544
1 307 905
1 788 988
1 582 1005
1 99 123
1 14 144
1 543 814
0 657 751
1 140 209
1 654 877
0 203 423
1 244 280
1 530 877
1 55 405
0 254 525
0 79 191
1 84 557
1 169 728
0 349 924
0 881 917
1 50 254
1 190 709
0 311 985
1 654 797
1 122 808
0 765 1014
1 508 659
1 334 537
1 749 1016
0 343 941
0 944 955
0 503 550
0 342 962
1 232 499
0 13 514
0 137 179
1 84 296
0 27 966
1 595 833
0 60 825
0 377 929
0 304 961
1 292 409
0 398 754
1 837 988
0 572 837
1 468 945
1 197 347
1 331 938
1 604 946
0 710 756
1 620 670
0 816 828
0 428 826
1 427 828
1 761 843
0 192 388
1 217 899
1 183 444
0 700 789
0 587 881
1 293 629
1 186 607
0 97 476
1 363 979
0 723 872
0 127 334
0 529 909
0 257 723
0 562 946
1 181 917
0 713 950
1 337 967
1 27 1023
0 643 860
1 55 226
0 447 946
0 332 810
1 404 720
1 351 952
1 500 593
0 846 870
1 326 663
0 88 422
0 39 76
1 298 738
1 322 799
1 230 441
0 226 685
0 289 1011
0 234 513
0 281 991
0 20 146
1 252 1004
1 846 870
1 403 966
0 223 647
1 228 342
0 664 861
0 545 710
0 672 751
0 73 424
1 270 935
0 409 651
1 514 657
1 25 311
0 531 609
0 326 535
1 407 951
0 344 639
1 146 211
0 93 834
1 770 1002
0 54 854
1 311 720
0 869 911
1 24 777
0 27 46
0 161 283
0 486 850
1 361 913
0 642 829
0 18 170
1 102 536
0 356 361
1 251 331
1 593 597
0 436 641
0 307 776
1 64 955
1 427 437
0 552 607
0 196 449
0 294 769
0 365 954
0 189 941
1 207 233
1 91 103
1 199 742
1 118 813
1 436 895
1 819 884
1 414 584
0 168 890
1 31 721
1 469 562
1 38 913
0 121 272
0 106 769
0 823 859
1 287 794
1 517 907
1 473 504
0 546 695
1 426 787
0 187 216
1 5 707
0 698 901
1 131 712
1 197 1016
1 325 825
1 439 607
0 78 339
1 103 915
1 564 987
0 97 650
0 793 830
1 602 720
0 230 441
0 222 569
1 718 875
1 319 548
0 377 554
1 303 733
1 465 827
1 401 510
1 368 575
1 122 560
0 361 591
1 71 192
0 245 561
0 187 933
1 142 994
1 8 752
0 692 1020
1 243 592
1 72 898
1 585 689
0 780 808
0 443 894
0 206 398
1 63 115
0 367 942
1 585 632
0 363 734
0 390 645
1 205 580
0 135 423
0 512 686
1 482 856
1 115 551
1 525 986
1 539 681
1 160 421
0 420 444
1 453 618
0 98 279
0 362 662
0 430 827
0 495 962
0 698 993
1 276 900
1 473 841
0 39 187
0 658 856
0 810 884
0 115 1016
1 747 944
1 215 558
1 251 425
1 132 990
1 48 851
0 296 802
0 248 421
0 199 448
1 103 122
0 60 711
1 41 407
0 184 661
1 673 816
1 710 774
0 21 873
1 4 973
0 262 468
0 185 606
0 329 476
1 245 257
1 281 780
0 63 279
0 518 720
1 42 932
1 28 698
0 296 780
0 516 989
1 648 855
1 138 917
0 185 242
0 621 643
1 147 317
1 383 672
1 215 844
0 369 504
0 406 487
1 401 770
0 147 784
1 141 979
0 172 252
1 103 794
1 495 700
1 391 527
0 69 302
0 972 976
0 555 992
1 415 837
0 434 1021
0 344 668
1 58 943
0 929 961
1 22 903
1 373 748
1 25 655
0 108 117
1 471 826
1 160 230
0 356 958
0 485 626
0 322 621
1 121 167
0 175 385
0 446 848
1 783 974
1 471 944
0 790 833
1 23 603
1 703 836
1 296 365
1 16 775
0 148 546
1 431 480
0 677 701
0 55 302
1 34 291
0 413 588
0 319 548
1 837 873
1 320 334
1 362 703
0 454 905
1 71 543
1 830 850
1 304 374
1 568 923
0 402 732
1 812 834
1 71 850
1 683 724
1 641 927
0 42 507
0 440 961
0 210 503
1 140 951
0 648 1019
1 722 912
0 1 408
1 468 780
0 51 786
0 697 735
1 185 256
1 159 679
1 460 878
0 464 952
0 912 971
1 505 541
0 48 974
0 227 841
1 699 1015
1 98 123
1 354 399
1 188 1014
1 398 754
1 329 1015
1 395 1007
0 501 911
1 583 775
0 47 369
1 797 1004
1 435 882
1 329 949
0 608 683
0 730 771
0 447 926
0 55 702
1 581 681
0 475 487
1 79 741
0 113 289
0 376 476
0 271 506
1 75 674
1 71 524
0 827 897
1 703 708
0 276 625
0 305 1010
0 407 581
0 59 847
1 218 969
0 525 895
0 325 606
0 147 231
1 20 405
1 455 980
1 500 600
0 433 931
0 10 591
1 179 548
0 61 600
0 497 859
1 34 581
0 903 977
1 450 917
0 19 52
0 271 542
1 817 982
0 107 444
1 25 799
0 142 496
0 553 777
1 426 442
0 411 819
1 169 837
1 350 678
0 60 300
0 776 790
0 12 250
1 869 916
0 492 626
0 744 814
0 66 543
0 478 924
1 367 825
0 340 439
0 201 344
0 583 698
0 859 929
0 21 467
1 366 503
1 513 905
0 85 152
0 872 951
0 39 496
1 445 693
0 472 588
1 641 699
0 404 782
0 404 850
0 106 763
0 29 123
1 33 562
1 172 608
1 38 902
0 416 796
0 134 498
1 219 716
1 292 871
1 459 667
1 51 156
0 111 919
1 575 731
1 67 747
1 458 709
0 694 927
0 75 740
1 369 446
0 206 556
1 133 654
0 583 854
0 235 553
0 126 873
0 410 892
1 299 543
0 44 710
1 297 463
1 0 441
0 473 756
0 3 712
0 427 850
0 30 192
1 403 609
1 483 765
0 445 560
0 239 904
0 111 746
0 100 114
1 111 340
1 594 701
1 424 431
1 412 418
1 580 817
0 417 898
1 84 280
0 235 300
1 32 933
1 516 697
1 676 1022
1 130 884
1 388 390
0 551 671
1 529 860
0 749 759
1 107 304
1 850 947
1 421 899
0 404 992
1 105 709
0 79 1012
0 258 670
0 412 449
0 131 262
0 323 837
0 477 658
0 83 343
1 52 366
0 346 905
1 356 545
1 794 805
1 26 139
1 204 1012
1 89 757
1 123 815
1 313 817
1 133 450
1 686 832
0 199 742
0 306 412
1 55 369
1 488 1004
1 275 696
0 125 237
0 554 781
0 359 756
0 139 893
1 75 153
1 73 276
0 19 637
0 23 550
0 74 183
1 12 366
0 98 579
1 0 643
1 78 399
0 893 959
0 67 816
0 298 910
0 354 830
0 231 510
1 917 968
0 42 398
0 269 307
0 448 520
1 753 967
0 348 1018
1 375 565
1 57 290
0 379 927
1 779 905
1 6 504
0 37 573
0 15 628
0 734 805
0 151 493
0 782 823
1 365 843
0 323 451
0 342 524
0 607 761
0 224 323
0 756 905
0 211 739
0 173 992
1 508 812
1 230 544
1 116 613
0 52 511
1 366 524
1 147 784
1 0 293
1 991 1007
1 321 917
0 544 566
0 188 774
0 11 60
1 305 889
1 14 57
0 179 276
0 250 766
1 903 992
1 299 562
0 473 579
0 11 338
0 278 353
0 223 393
1 611 868
0 560 808
0 15 911
0 688 836
1 20 654
0 395 1007
1 231 323
0 18 723
0 115 227
0 435 882
0 286 528
1 575 757
0 200 591
1 231 387
1 250 692
1 171 768
1 128 174
1 20 777
0 498 965
1 128 923
1 136 481
0 100 651
0 214 810
1 702 873
0 451 475
1 490 842
0 498 919
1 589 801
1 672 956
1 122 447
1 159 840
1 602 696
1 45 1006
0 77 581
0 54 657
1 314 934
1 340 861
1 234 754
1 101 773
1 314 560
0 431 710
1 59 867
1 331 579
0 222 665
1 139 179
0 256 534
0 636 877
1 518 712
0 212 383
0 585 587
0 162 378
0 460 544
1 189 941
0 674 908
0 150 661
0 905 980
1 68 800
1 872 875
1 235 336
1 474 531
0 500 719
1 553 965
0 497 551
1 144 256
1 435 933
1 2 686
1 577 959
1 226 685
0 577 845
1 354 726
0 103 413
1 643 860
1 304 476
0 643 858
1 839 937
1 119 757
0 860 964
1 316 976
0 437 851
1 11 357
1 693 874
0 10 818
1 112 258
0 380 993
0 155 446
1 379 761
1 144 361
0 274 716
1 448 996
1 191 946
1 140 663
0 4 406
0 646 826
1 379 910
0 119 507
0 769 815
1 257 397
1 36 161
1 762 823
1 371 965
0 872 875
1 511 668
0 50 931
0 383 943
1 151 225
0 52 859
0 388 390
1 19 450
0 593 638
0 312 657
1 642 752
1 217 741
0 261 305
0 493 839
0 285 849
0 8 200
0 533 942
1 173 290
1 331 333
1 43 769
1 405 707
1 638 925
1 221 690
1 510 664
1 645 650
1 109 398
0 674 781
1 241 873
1 98 282
0 43 545
1 448 662
1 276 875
1 209 465
0 362 381
0 100 781
1 648 806
1 278 657
1 241 280
1 415 425
1 407 771
0 162 889
0 287 446
0 510 558
0 391 1006
1 286 964
0 330 783
0 324 769
0 470 1003
